"","id","material","side","family","tribe","genus","species","type","image","image2","color","bw","complete","corrupt","user","origin","location","accession","date","active","user_modify","user_date"
"411",819,"Extant","L","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3107","",1,1,1,0,"BLC","NMB","NMB","8803","2019-10-07 14:25:28",1,"JD","2020-08-12 21:25:57"
"412",821,"Extant","L","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1","DSCN3108","",1,1,1,0,"BLC","NMB","NMB","8803","2019-10-07 14:08:27",1,"JD","2020-08-12 21:14:08"
"413",823,"Extant","L","Bovidae","Alcelaphini","Damaliscus","dorcas","LM3","DSCN3110","",1,1,0,1,"BLC","NMB","NMB","8801","",1,"JD","2020-08-12 21:56:59"
"414",825,"Extant","L","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3111","",1,1,1,0,"BLC","NMB","NMB","8801","2019-10-07 14:25:56",1,"JD","2020-08-12 21:27:31"
"415",827,"Extant","L","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1","DSCN3112","",1,1,1,0,"BLC","NMB","NMB","8801","2019-10-07 14:08:55",1,"JD","2020-08-12 21:14:30"
"416",829,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM3","DSCN3114","",1,1,1,1,"BLC","NMB","NMB","80","2019-10-03 12:39:59",1,"JD","2020-10-20 18:14:20"
"417",831,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM2","DSCN3115","",1,1,0,0,"BLC","NMB","NMB","80","2019-10-03 12:23:25",1,"JD","2020-10-20 18:14:22"
"418",833,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM1","DSCN3116","",1,1,0,0,"BLC","NMB","NMB","80","2019-10-03 12:07:06",1,"JD","2020-10-20 18:14:27"
"419",835,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM3","DSCN3117","",1,1,1,0,"BLC","NMB","NMB","96","2019-10-03 12:40:31",1,"JD","2020-10-20 18:14:34"
"420",837,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM2","DSCN3118","",1,1,1,0,"BLC","NMB","NMB","96","2019-10-03 12:23:53",1,"JD","2020-10-20 18:14:36"
"421",839,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM3","DSCN3120","",1,1,-1,0,"BLC","","NMB","81","2019-10-03 12:41:05",0,"JD","2020-10-20 18:14:54"
"422",841,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM2","DSCN3122","",1,1,0,0,"BLC","NMB","NMB","81","2019-10-03 12:24:20",1,"EKD","2021-03-22 11:25:04 EDT"
"423",843,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM1","DSCN3123","",1,1,0,0,"BLC","NMB","NMB","81","2019-10-03 12:07:44",1,"JD","2020-10-20 18:15:18"
"424",845,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM3","DSCN3124","",1,1,1,1,"BLC","NMB","NMB","85","2019-10-03 12:41:37",1,"JD","2020-10-20 18:16:06"
"425",847,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM3","DSCN3126","",1,1,1,0,"BLC","NMB","NMB","85","2019-10-03 11:51:16",1,"JKB","2020-06-24 20:15:51"
"426",849,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM2","DSCN3127","",1,1,1,0,"BLC","NMB","NMB","85","",1,"JD","2020-10-20 18:14:01"
"427",851,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM1","DSCN3128","",1,1,-1,0,"BLC","","NMB","85","2019-10-01 14:18:49",0,"JD","2020-06-29 23:01:16"
"428",853,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3130","",1,1,0,0,"BLC","NMB","NMB","7431","2019-10-30 15:00:02",1,"JD","2021-03-08 15:16:24 EST"
"429",855,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3131","",1,1,1,0,"BLC","NMB","NMB","7431","2019-10-30 14:28:16",1,"JD","2020-10-20 18:16:57"
"430",857,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3132","",1,1,1,1,"BLC","NMB","NMB","7431","2019-10-25 13:29:54",1,"JD","2020-10-20 18:17:00"
"431",859,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3134","",1,1,1,0,"BLC","NMB","NMB","7419","2019-10-30 15:00:31",1,"JD","2020-10-20 18:17:09"
"432",861,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3135","",1,1,1,0,"BLC","NMB","NMB","7419","2019-10-30 14:28:43",1,"JD","2020-10-20 18:18:01"
"433",863,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3136","",1,1,1,1,"BLC","NMB","NMB","7419","2019-10-25 13:30:24",1,"JD","2020-10-20 18:18:07"
"434",865,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3138","",1,1,1,0,"BLC","NMB","NMB","7424","2019-10-30 15:01:00",1,"JD","2020-10-20 18:18:19"
"435",867,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3139","",1,1,1,0,"BLC","NMB","NMB","7424","2019-10-30 14:29:16",1,"JD","2020-10-20 18:18:21"
"436",869,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3140","",1,1,1,1,"BLC","NMB","NMB","7424","2019-10-25 13:30:50",1,"JD","2020-10-20 18:18:25"
"437",871,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3142","",1,1,1,0,"BLC","NMB","NMB","7421","2019-10-30 15:01:27",1,"JD","2020-10-20 18:18:33"
"438",873,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3143","",1,1,1,0,"BLC","NMB","NMB","7421","2019-10-30 14:30:33",1,"JD","2020-10-20 18:18:35"
"439",875,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3144","",1,1,1,1,"BLC","NMB","NMB","7421","2019-10-25 13:31:14",1,"JD","2020-10-20 18:18:37"
"440",877,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3146","",1,1,1,0,"BLC","NMB","NMB","7436","2019-10-30 15:01:52",1,"JD","2020-10-20 18:18:47"
"441",879,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3147","",1,1,1,0,"BLC","NMB","NMB","7436","2019-10-30 14:30:59",1,"JD","2020-10-20 18:18:49"
"442",881,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3148","",1,1,1,0,"BLC","NMB","NMB","7436","2019-10-25 13:31:40",1,"JD","2020-10-20 18:18:53"
"443",883,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3150","",1,1,1,0,"BLC","NMB","NMB","7419","2019-10-30 15:02:21",1,"JD","2021-03-08 15:17:17 EST"
"444",885,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3151","",1,1,1,0,"BLC","NMB","NMB","7419","2019-10-30 14:32:03",1,"JD","2021-03-08 15:05:38 EST"
"445",887,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3152","",1,1,1,1,"BLC","NMB","NMB","7419","2019-10-25 13:32:05",1,"JD","2021-03-08 14:51:33 EST"
"446",889,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3154","",1,1,1,0,"BLC","NMB","NMB","6096","2019-10-30 15:02:51",1,"JD","2021-03-08 15:17:17 EST"
"447",891,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3155","",1,1,1,0,"BLC","NMB","NMB","6096","2019-10-30 14:32:51",1,"JD","2021-03-08 15:05:38 EST"
"448",893,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3156","",1,1,1,1,"BLC","NMB","NMB","6096","2019-10-25 13:32:30",1,"JD","2021-03-08 14:51:33 EST"
"449",895,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3159","",1,1,1,0,"BLC","NMB","NMB","7434","2019-10-30 15:03:20",1,"CLC","2021-03-09 14:10:10 EST"
"450",897,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3160","",1,1,1,0,"BLC","NMB","NMB","7434","2019-10-30 14:33:16",1,"JD","2021-03-08 15:05:38 EST"
"451",899,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3161","",1,1,1,0,"BLC","NMB","NMB","7434","2019-10-25 13:33:06",1,"JD","2021-03-08 14:51:33 EST"
"452",901,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3164","",1,1,1,0,"BLC","NMB","NMB","7435","2019-10-30 15:03:49",1,"JD","2020-10-20 18:20:53"
"453",903,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3165","",1,1,1,0,"BLC","NMB","NMB","7435","2019-10-30 14:34:12",1,"JD","2020-10-20 18:20:56"
"454",905,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3166","",1,1,1,0,"BLC","NMB","NMB","7435","2019-10-25 13:33:30",1,"JD","2020-10-20 18:21:00"
"455",907,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3168","",1,1,1,0,"BLC","NMB","NMB","7420","2019-10-30 15:04:39",1,"JD","2020-10-20 18:21:09"
"456",909,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3169","",1,1,1,0,"BLC","NMB","NMB","7420","2019-10-30 14:34:39",1,"JD","2020-10-20 18:21:11"
"457",911,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3170","",1,1,1,0,"BLC","NMB","NMB","7420","2019-10-25 13:33:54",1,"JD","2020-10-20 18:21:14"
"458",913,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3172","",1,1,1,0,"BLC","NMB","NMB","7422","2019-10-30 15:05:03",1,"JD","2020-10-20 18:21:22"
"459",915,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3173","",1,1,1,0,"BLC","NMB","NMB","7422","2019-10-30 14:35:07",1,"JD","2020-10-20 18:21:24"
"460",917,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3174","",1,1,1,0,"BLC","NMB","NMB","7422","2019-10-25 13:34:19",1,"JD","2020-10-20 18:21:29"
"461",919,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3176","",1,1,1,0,"BLC","NMB","NMB","7423","2019-10-30 15:05:31",1,"JD","2020-10-20 18:21:37"
"462",921,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3177","",1,1,1,0,"BLC","NMB","NMB","7423","2019-10-30 14:35:35",1,"JD","2020-10-20 18:21:40"
"463",923,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3178","",1,1,1,1,"BLC","NMB","NMB","7423","2019-10-25 13:34:42",1,"JD","2020-10-20 18:21:42"
"464",925,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3180","",1,1,1,0,"BLC","NMB","NMB","7433","2019-10-30 15:07:04",1,"JD","2020-10-20 18:21:56"
"465",927,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3181","",1,1,1,0,"BLC","NMB","NMB","7433","2019-10-30 14:36:03",1,"JD","2020-10-20 18:22:51"
"466",929,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3182","",1,1,1,1,"BLC","NMB","NMB","7433","2019-10-25 13:35:06",1,"JD","2020-10-20 18:22:53"
"467",931,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM3","DSCN3184","",1,1,1,0,"BLC","NMB","NMB","7425","2019-10-30 15:07:32",1,"JD","2020-10-20 18:23:12"
"468",933,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM2","DSCN3185","",1,1,1,0,"BLC","NMB","NMB","7425","2019-10-30 14:36:34",1,"JD","2020-10-20 18:23:14"
"469",935,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","UM1","DSCN3186","",1,1,1,1,"BLC","NMB","NMB","7425","2019-10-25 13:35:52",1,"JD","2020-10-20 18:23:20"
"470",937,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3190","",1,1,1,1,"BLC","NMB","NMB","8833","2019-10-24 13:47:03",1,"JD","2020-10-20 18:23:32"
"471",939,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3191","",1,1,1,0,"BLC","NMB","NMB","8833","2019-10-24 13:31:07",1,"JD","2020-10-20 18:23:42"
"472",941,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3193","",1,1,-2,0,"BLC","NMB","NMB","8833","2019-10-25 12:56:35",1,"JD","2020-10-20 18:23:48"
"473",943,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3194","",1,1,0,0,"BLC","NMB","NMB","8832","2019-10-25 12:58:41",1,"JD","2020-10-20 18:24:01"
"474",945,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3195","",1,1,-2,0,"BLC","NMB","NMB","8832","2019-10-24 13:55:43",1,"JD","2020-10-20 18:24:03"
"475",947,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3197","",1,1,1,0,"BLC","NMB","NMB","8832","2019-10-24 13:32:56",1,"JD","2020-10-20 18:24:05"
"476",949,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3198","",1,1,0,0,"BLC","NMB","NMB","8842","2019-10-25 12:59:26",1,"JD","2021-03-08 14:43:41 EST"
"477",951,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3199","",1,1,1,1,"BLC","NMB","NMB","8842","2019-10-24 13:56:11",1,"JD","2021-03-08 14:26:37 EST"
"478",953,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3200","",1,1,1,0,"BLC","NMB","NMB","8842","2019-10-24 13:33:28",1,"JD","2021-03-08 14:18:02 EST"
"479",955,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3202","",1,1,1,0,"BLC","NMB","NMB","8836","2019-10-25 12:59:52",1,"JD","2021-03-08 14:43:36 EST"
"480",957,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3203","",1,1,1,1,"BLC","NMB","NMB","8836","2019-10-24 13:56:44",1,"JD","2021-03-08 14:26:37 EST"
"481",959,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3204","",1,1,1,0,"BLC","NMB","NMB","8836","2019-10-24 13:33:54",1,"JD","2021-03-08 14:18:02 EST"
"482",961,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3206","",1,1,1,0,"BLC","NMB","NMB","8841","2019-10-25 13:00:52",1,"JD","2021-03-08 14:43:27 EST"
"483",963,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3207","",1,1,1,1,"BLC","NMB","NMB","8841","2019-10-24 13:58:14",1,"JD","2021-03-08 14:26:37 EST"
"484",965,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3208","",1,1,0,0,"BLC","NMB","NMB","unnumbered","2019-10-25 13:01:40",1,"JD","2021-03-08 14:43:10 EST"
"485",967,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3209","",1,1,1,1,"BLC","NMB","NMB","unnumbered","2019-10-24 13:58:41",1,"JD","2021-03-08 14:26:37 EST"
"486",969,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3210","",1,1,-2,0,"BLC","NMB","NMB","unnumbered","2019-10-24 13:34:23",1,"JD","2021-03-08 14:18:02 EST"
"487",971,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3212","",1,1,1,0,"BLC","NMB","NMB","unnumbered","2019-10-25 13:02:07",1,"JD","2021-03-08 14:43:06 EST"
"488",973,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3213","",1,1,1,1,"BLC","NMB","NMB","unnumbered","2019-10-24 13:59:17",1,"JD","2021-03-08 14:26:37 EST"
"489",975,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3214","",1,1,-2,0,"BLC","NMB","NMB","unnumbered","2019-10-24 13:35:38",1,"EKD","2021-03-22 11:30:57 EDT"
"490",977,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3216","",1,1,-2,0,"BLC","NMB","NMB","8831","2019-10-25 13:02:44",1,"JD","2021-03-08 14:40:55 EST"
"491",979,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3217","",1,1,1,1,"BLC","NMB","NMB","8831","2019-10-24 13:59:42",1,"JD","2021-03-08 14:27:22 EST"
"492",981,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3218","",1,1,1,0,"BLC","NMB","NMB","8831","2019-10-24 13:36:06",1,"JD","2021-03-08 14:18:02 EST"
"493",983,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3220","",1,1,1,0,"BLC","NMB","NMB","12002","2019-10-25 13:03:14",1,"JD","2020-10-20 18:25:37"
"494",985,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3221","",1,1,1,1,"BLC","NMB","NMB","12002","2019-10-24 14:00:10",1,"JD","2020-10-20 18:25:39"
"495",987,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3222","",1,1,1,0,"BLC","NMB","NMB","12002","2019-10-24 13:36:32",1,"JD","2020-10-20 18:25:43"
"496",989,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3224","",1,1,1,0,"BLC","NMB","NMB","8829","2019-10-25 13:04:32",1,"JD","2020-10-20 18:25:50"
"497",991,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3226","",1,1,1,1,"BLC","NMB","NMB","8829","2019-10-24 14:00:34",1,"JD","2020-10-20 18:25:52"
"498",993,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3227","",1,1,1,0,"BLC","NMB","NMB","8829","2019-10-24 13:36:54",1,"JD","2020-10-20 18:25:54"
"499",995,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM3","DSCN3229","",1,1,1,0,"BLC","NMB","NMB","9318","2019-10-25 13:05:33",1,"JD","2020-10-20 18:26:02"
"500",997,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3230","",1,1,1,1,"BLC","NMB","NMB","9318","2019-10-24 14:01:00",1,"JD","2020-10-20 18:26:05"
"501",999,"Extant","L","Bovidae","Antilopini","Antidorcas","marsupialis","LM1","DSCN3231","",1,1,-2,0,"BLC","NMB","NMB","9318","2019-10-24 13:37:25",1,"JD","2020-10-20 18:26:09"
"502",1001,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN3233","",1,1,1,0,"BLC","NMB","NMB","57","2019-10-22 13:25:52",1,"JD","2020-10-20 18:26:41"
"503",1003,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN3234","",1,1,1,0,"BLC","NMB","NMB","57","2019-10-22 13:02:46",1,"JD","2020-10-20 18:26:44"
"504",1005,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM3","DSCN3626","",1,1,1,0,"BLC","NMB","NMB","19","2019-11-20 13:01:19",1,"JD","2021-03-11 14:52:05 EST"
"505",1007,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM2","DSCN3627","",1,1,1,0,"BLC","NMB","NMB","19","2019-11-11 13:00:58",1,"JD","2021-03-11 14:49:25 EST"
"506",1009,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM3","DSCN3629","",1,1,1,0,"BLC","NMB","NMB","A 2559","2019-11-20 13:01:47",1,"JD","2021-03-11 14:52:05 EST"
"507",1011,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM2","DSCN3631","",1,1,-2,0,"BLC","NMB","NMB","A 2559","2019-11-11 13:02:21",1,"JD","2021-03-11 14:49:25 EST"
"508",1013,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM1","DSCN3633","",1,1,1,0,"BLC","NMB","NMB","A 2559","2019-11-05 11:15:07",1,"JD","2021-03-11 14:47:19 EST"
"509",1015,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM3","DSCN3636","",1,1,1,0,"BLC","NMB","NMB","unnumbered","2019-11-20 13:02:23",1,"JD","2021-03-11 14:52:05 EST"
"510",1017,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM2","DSCN3637","",1,1,1,0,"BLC","NMB","NMB","unnumbered","2019-11-11 13:02:52",1,"JD","2021-03-11 14:49:25 EST"
"511",1019,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM1","DSCN3638","",1,1,1,0,"BLC","NMB","NMB","unnumbered","2019-11-05 11:15:38",1,"JD","2021-03-11 14:47:19 EST"
"512",1021,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM2","DSCN3641","",1,1,1,0,"BLC","NMB","NMB","14","2019-11-11 13:03:17",1,"JD","2021-03-11 14:49:25 EST"
"513",1023,"Extant","L","Bovidae","Bovini","Syncerus","caffer","UM1","DSCN3642","",1,1,1,0,"BLC","NMB","NMB","14","2019-11-05 11:16:45",1,"JD","2021-03-11 14:47:19 EST"
"514",1024,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3798","",1,1,0,1,"BLC","NMB","NMB","12181","2020-02-13 10:44:52",1,"JD","2021-03-16 16:41:05 EDT"
"515",1025,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3799","",1,1,1,0,"BLC","NMB","NMB","12181","2020-02-13 10:10:19",1,"JD","2021-03-16 16:39:48 EDT"
"516",1026,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3800","",1,1,1,0,"BLC","NMB","NMB","12181","2020-02-06 10:41:24",1,"JD","2021-03-16 16:38:59 EDT"
"517",1027,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3802","",1,1,1,1,"BLC","NMB","NMB","12094","2020-02-13 10:45:34",1,"JD","2021-03-16 16:41:05 EDT"
"518",1028,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3803","",1,1,1,0,"BLC","NMB","NMB","12094","2020-02-13 10:14:40",1,"JD","2021-03-16 16:39:48 EDT"
"519",1029,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3804","",1,1,1,0,"BLC","NMB","NMB","12094","2020-02-06 10:42:05",1,"JD","2021-03-16 16:38:59 EDT"
"520",1030,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3806","",1,1,1,1,"BLC","NMB","NMB","9330","2020-02-13 10:46:19",1,"JD","2021-03-16 16:41:05 EDT"
"521",1031,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3807","",1,1,1,0,"BLC","NMB","NMB","9330","2020-02-13 10:15:19",1,"JD","2021-03-16 16:39:48 EDT"
"522",1032,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3808","",1,1,1,0,"BLC","NMB","NMB","9330","2020-02-06 10:43:07",1,"JD","2021-03-16 16:38:59 EDT"
"523",1033,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3810","",1,1,1,1,"BLC","NMB","NMB","250","2020-02-13 10:49:30",1,"JD","2021-03-16 16:41:05 EDT"
"524",1034,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3811","",1,1,1,0,"BLC","NMB","NMB","250","2020-02-13 10:16:22",1,"JD","2021-03-16 16:39:48 EDT"
"525",1035,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3812","",1,1,1,0,"BLC","NMB","NMB","250","2020-02-06 10:44:00",1,"JD","2021-03-16 16:38:59 EDT"
"526",1036,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3814","",1,1,1,1,"BLC","NMB","NMB","12180","2020-02-13 10:50:12",1,"JD","2021-03-16 16:41:05 EDT"
"527",1037,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3815","",1,1,1,0,"BLC","NMB","NMB","12180","2020-02-13 10:16:55",1,"JD","2021-03-16 16:39:48 EDT"
"528",1038,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3816","",1,1,1,0,"BLC","NMB","NMB","12180","2020-02-06 10:44:32",1,"JD","2021-03-16 16:38:59 EDT"
"529",1039,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3818","",1,1,1,1,"BLC","NMB","NMB","9304","2020-02-13 10:50:56",1,"JD","2021-03-16 16:41:20 EDT"
"530",1040,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3819","",1,1,1,0,"BLC","NMB","NMB","9304","2020-02-13 10:17:31",1,"JD","2021-03-16 16:39:59 EDT"
"531",1041,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3820","",1,1,1,0,"BLC","NMB","NMB","9304","2020-02-06 10:45:04",1,"JD","2021-03-16 16:39:12 EDT"
"532",1042,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3822","",1,1,-2,1,"BLC","NMB","NMB","12188","2020-02-13 10:51:38",1,"JD","2021-03-16 16:41:20 EDT"
"533",1043,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3823","",1,1,1,0,"BLC","NMB","NMB","12188","2020-02-13 10:18:03",1,"JD","2021-03-16 16:39:59 EDT"
"534",1044,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3824","",1,1,1,0,"BLC","NMB","NMB","12188","2020-02-06 10:45:38",1,"JD","2021-03-16 16:39:12 EDT"
"535",1045,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3826","",1,1,-2,0,"BLC","NMB","NMB","12352","2020-02-13 10:18:36",1,"JD","2021-03-16 16:39:59 EDT"
"536",1046,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM1","DSCN3827","",1,1,1,0,"BLC","NMB","NMB","12352","2020-02-06 10:46:10",1,"JD","2021-03-16 16:39:12 EDT"
"537",1047,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM3","DSCN3828","",1,1,1,1,"BLC","NMB","NMB","9335","2020-02-13 10:52:12",1,"JD","2021-03-16 16:41:20 EDT"
"538",1048,"Extant","L","Bovidae","Hippotragini","Oryx","gazella","UM2","DSCN3830","",1,1,1,0,"BLC","NMB","NMB","9335","2020-02-13 10:19:12",1,"JD","2021-03-16 16:39:59 EDT"
